span_id,context,name,wall_ms,self_wall_ms,total_calls,distinct_blocks,pct_blocks,distinct_txs,pct_txs
590,clarity::user::read-only,get-ststxbtc-balance-in-defis,691.04,0.14,399,5,0.1,5,0.0
591,clarity::user::read-only,get-zest-ststxbtc-balance,688.07,0.14,399,5,0.1,5,0.0
963,clarity::user::private,mint!,1.65,0.14,1,1,0.0,1,0.0
503,clarity::user::read-only,get-stx-balance,92.04,0.14,420,22,0.2,22,0.2
578,clarity::user::read-only,get-amount-stacked-at-block-height-mainnet,10715.32,0.14,399,5,0.1,5,0.0
593,clarity::user::read-only,get-amount-stx-stacked-at-block-height,825.56,0.14,399,5,0.1,5,0.0
790,clarity::user::private,accumulate_division,1.73,0.14,66,1,0.0,1,0.0
524,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,insert_metadata,16.11,0.13,137,13,0.1,13,0.1
587,clarity::user::read-only,get-velar-ststx-amount-from-ststx-aeusdc-pools,1896.67,0.13,399,5,0.1,5,0.0
794,clarity::user::private,accumulate_product,1.49,0.13,66,1,0.0,1,0.0
860,clarity::user::private,uv6dacab,2915.41,0.13,24,23,0.3,24,0.2
575,clarity::user::read-only,is-enrolled-this-cycle,940.47,0.13,409,5,0.1,5,0.0
581,clarity::user::read-only,get-ststx-ratio-v3,648.72,0.13,399,5,0.1,5,0.0
258,clarity::user::read-only,get-base-decimals,152.67,0.13,315,73,0.8,97,0.8
504,clarity::user::read-only,get-stx-stacking,53.43,0.13,420,22,0.2,22,0.2
586,clarity::user::read-only,get-velar-ststx-balance,3667.31,0.13,399,5,0.1,5,0.0
605,clarity::user::private,get-y-given-x-internal,18.92,0.13,39,16,0.2,24,0.2
230,clarity::builtin,as-contract?,18.76,0.13,29,10,0.1,10,0.1
551,clarity::builtin,nft-transfer?,4.05,0.13,14,14,0.2,14,0.1
677,clarity::user::private,calculate-price,126.85,0.13,40,4,0.0,4,0.0
583,clarity::user::read-only,get-arkadiko-ststx-balance,653.11,0.13,399,5,0.1,5,0.0
579,clarity::user::read-only,get-user-liquid-stx-stacked,9684.41,0.13,399,5,0.1,5,0.0
515,clarity::vm::analysis::analysis_db::AnalysisDatabase,get_public_function_type,2.71,0.12,26,13,0.1,13,0.1
580,clarity::user::read-only,get-ratio-stx-ststx,974.41,0.12,399,5,0.1,5,0.0
795,clarity::user::private,rolling_div_sum,1.54,0.12,66,1,0.0,1,0.0
463,clarity::user::read-only,extend,2.96,0.12,414,46,0.5,46,0.4
509,clarity::builtin,map-insert,22.31,0.12,31,27,0.3,27,0.2
706,clarity::user::read-only,get-swap-quote,269.9,0.11,266,50,0.6,110,0.9
169,clarity::user::private,update-primary-name-recipient,13.62,0.11,48,48,0.5,48,0.4
263,clarity::user::private,check-err,0.24,0.11,41,37,0.4,41,0.3
684,clarity::user::private,get-user-asset-data,327.73,0.11,21,11,0.1,11,0.1
361,clarity::builtin,buff-to-int-be,0.1,0.1,273,77,0.9,78,0.7
148,clarity::user::private,has-vowels-chars,9.02,0.1,48,48,0.5,48,0.4
275,clarity::user::public,transfer,181.77,0.1,255,74,0.8,98,0.8
241,clarity::user::read-only,get-approved-pair-or-fail,116.93,0.1,248,38,0.4,42,0.4
496,clarity::user::read-only,c,1.39,0.1,323,25,0.3,25,0.2
390,clarity::user::read-only,is-paused,19.98,0.1,318,35,0.4,55,0.5
161,clarity::user::private,has-invalid-chars,22.61,0.1,48,48,0.5,48,0.4
274,clarity::vm::database::clarity_db::ClarityDatabase,load_ft,13.91,0.1,184,136,1.5,168,1.4
312,clarity::user::read-only,is-not-migrated,40.76,0.1,281,90,1.0,94,0.8
384,clarity::user::read-only,get-switch-threshold,117.0,0.1,318,35,0.4,55,0.5
284,clarity::user::read-only,calc-swap,11.91,0.1,259,80,0.9,124,1.0
474,clarity::user::read-only,lower,20.41,0.1,119,60,0.7,61,0.5
627,clarity::user::read-only,is-approved-contract,72.46,0.09,247,25,0.3,26,0.2
268,clarity::user::private,trait-to-principal,6.62,0.09,41,37,0.4,41,0.3
362,clarity::builtin,bit-shift-left,0.09,0.09,273,77,0.9,78,0.7
648,clarity::user::read-only,get-user-reserve-data,212.78,0.09,216,25,0.3,25,0.2
286,clarity::user::read-only,do-get-revenue,26.07,0.09,259,80,0.9,124,1.0
445,clarity::user::private,get-or-set-block-price,76.77,0.09,46,46,0.5,46,0.4
484,clarity::user::read-only,shutdown-not-activated,151.92,0.09,232,112,1.2,154,1.3
374,clarity::user::private,check-confidence,0.38,0.09,21,20,0.2,20,0.2
424,clarity::user::private,stableswap-sa,1771.2,0.09,18,18,0.2,18,0.2
451,clarity::user::read-only,lookup,21.1,0.09,276,46,0.5,46,0.4
628,clarity::user::private,update-claim-state,400.77,0.09,15,14,0.2,15,0.1
153,clarity::user::private,has-nonalpha-chars,24.59,0.08,48,48,0.5,48,0.4
236,clarity::builtin,to-consensus-buff?,0.38,0.08,44,39,0.4,43,0.4
657,clarity::user::private,update-reserve-interest-rates-and-timestamp,285.22,0.08,25,25,0.3,25,0.2
233,clarity::builtin,to-uint,0.08,0.08,262,96,1.1,96,0.8
218,clarity::user::private,delegate-stx-inner,211.35,0.08,26,26,0.3,26,0.2
243,clarity::user::read-only,get-paused,30.52,0.08,165,38,0.4,42,0.4
363,clarity::builtin,bit-shift-right,0.08,0.08,273,77,0.9,78,0.7
654,clarity::user::private,accrue-to-treasury,91.76,0.08,21,21,0.2,21,0.2
198,clarity::user::read-only,check-price-signer,599.8,0.07,201,59,0.7,63,0.5
527,clarity::user::private,call-transfer-from,19.91,0.07,23,23,0.3,23,0.2
419,clarity::user::read-only,get-y,10439.28,0.07,169,99,1.1,123,1.0
199,clarity::user::read-only,pubkey-price-signer,469.46,0.07,201,59,0.7,63,0.5
259,clarity::user::read-only,get-token-reserve-or-default,58.29,0.07,207,38,0.4,42,0.4
428,clarity::user::read-only,get-x,8767.57,0.07,150,88,1.0,124,1.0
469,clarity::user::private,calc-pnl,44.72,0.07,23,23,0.3,23,0.2
532,clarity::user::private,is-sender-owner,40.77,0.07,31,31,0.3,31,0.3
425,clarity::user::private,is-stableswap-path-reversed,362.88,0.07,19,19,0.2,19,0.2
186,clarity::user::read-only,get-revenue,13.16,0.07,180,74,0.8,109,0.9
464,clarity::user::read-only,apply,85.22,0.07,184,46,0.5,46,0.4
632,clarity::user::private,set-reward-program-income,11.54,0.07,12,11,0.1,12,0.1
209,clarity::user::read-only,is-trusted-oracle,126.54,0.07,201,59,0.7,63,0.5
478,clarity::user::read-only,eval-1,4.71,0.07,207,23,0.3,23,0.2
211,clarity::user::read-only,is-signature-used,202.28,0.07,201,59,0.7,63,0.5
666,clarity::user::private,mint-internal,10.1,0.07,24,10,0.1,10,0.1
459,clarity::user::read-only,scale,1.2,0.06,194,46,0.5,46,0.4
460,clarity::user::read-only,check-fee,18.23,0.06,194,46,0.5,46,0.4
546,clarity::user::private,mint-many-iter,27.37,0.06,21,21,0.2,21,0.2
909,clarity::user::private,add-pox-partial-stacked-to-ith-cycle,12.96,0.06,24,1,0.0,1,0.0
450,clarity::user::private,check-unlocked,5.35,0.06,46,46,0.5,46,0.4
201,clarity::user::read-only,get-signable-message-hash,462.47,0.06,201,59,0.7,63,0.5
519,clarity::vm::database::key_value_wrapper::RollbackWrapper,insert_metadata,0.06,0.06,137,13,0.1,13,0.1
667,clarity::user::private,write-feed,546.29,0.06,26,12,0.1,12,0.1
267,clarity::user::read-only,get-min-fee-or-default,68.18,0.06,166,38,0.4,42,0.4
651,clarity::user::private,update-cumulative-indexes,90.36,0.06,25,25,0.3,25,0.2
249,clarity::user::read-only,get-validator-or-fail,183.05,0.06,164,37,0.4,41,0.3
619,clarity::user::private,execute-update,0.96,0.06,8,7,0.1,7,0.1
791,clarity::user::private,rolling_sum_div,0.69,0.06,30,1,0.0,1,0.0
801,clarity::user::private,gy584f10,1405.12,0.06,11,11,0.1,11,0.1
242,clarity::user::read-only,get-approved-chain-or-fail,144.98,0.06,165,38,0.4,42,0.4
538,clarity::user::private,check-subscribed-nfts-per-address,4.98,0.06,16,2,0.0,2,0.0
251,clarity::user::read-only,message-domain,0.81,0.05,164,37,0.4,41,0.3
437,clarity::user::read-only,read-buff-2,4.37,0.05,144,47,0.5,48,0.4
530,clarity::user::private,insert-user-position,4.25,0.05,23,23,0.3,23,0.2
638,clarity::user::private,get-user-program-index-eval,12.52,0.05,12,11,0.1,12,0.1
857,clarity::user::private,fold-user-data-per-cycle,11.79,0.05,10,1,0.0,1,0.0
177,clarity::user::read-only,get-contract,136.65,0.05,172,149,1.7,153,1.3
250,clarity::user::read-only,is-order-validated-by-or-default,228.6,0.05,164,37,0.4,41,0.3
640,clarity::user::private,set-user-program-index,9.29,0.05,12,11,0.1,12,0.1
266,clarity::user::read-only,get-use-whitelist,30.93,0.05,124,38,0.4,42,0.4
458,clarity::user::read-only,utilization,1.89,0.05,138,46,0.5,46,0.4
500,clarity::user::read-only,find-x-next,9.77,0.05,175,25,0.3,25,0.2
501,clarity::user::read-only,g_,2.71,0.05,175,25,0.3,25,0.2
216,clarity::user::read-only,current-pox-reward-cycle,34.58,0.05,105,44,0.5,46,0.4
429,clarity::user::read-only,get-d,3215.19,0.05,133,50,0.6,57,0.5
734,clarity::user::private,mint-many,56.13,0.05,19,19,0.2,19,0.2
395,clarity::user::public,r,23051.99,0.05,99,88,1.0,99,0.8
217,clarity::user::read-only,burn-height-to-reward-cycle,22.33,0.05,118,44,0.5,46,0.4
393,clarity::user::read-only,get-reserve,13.83,0.05,110,36,0.4,56,0.5
465,clarity::user::read-only,divide,1.59,0.05,140,47,0.5,47,0.4
174,clarity::user::read-only,get-is-fee-exempt,127.2,0.04,98,94,1.0,98,0.8
540,clarity::user::private,check-collect,38.76,0.04,24,2,0.0,2,0.0
297,clarity::user::read-only,get-contract-active,91.89,0.04,117,45,0.5,45,0.4
319,clarity::user::read-only,get-current-ts,1.76,0.04,47,27,0.3,27,0.2
461,clarity::user::read-only,funding-fee,8.38,0.04,138,46,0.5,46,0.4
229,clarity::user::private,is-enabled-pool,2.31,0.04,29,10,0.1,10,0.1
232,clarity::builtin,to-int,0.04,0.04,209,105,1.2,108,0.9
454,clarity::user::private,calc-fees,141.79,0.04,23,23,0.3,23,0.2
568,clarity::builtin,get-tenure-info?,0.13,0.04,3,2,0.0,2,0.0
671,clarity::user::private,validate-borrow-in-isolated-mode,487.83,0.04,4,4,0.0,4,0.0
713,clarity::user::read-only,get-contract-can-mint-by-qualified-name,15.84,0.04,99,65,0.7,77,0.6
462,clarity::user::read-only,imbalance,1.07,0.04,138,46,0.5,46,0.4
670,clarity::user::read-only,check-assets,607.04,0.04,120,12,0.1,12,0.1
387,clarity::user::read-only,get-oracle-instant,137.69,0.04,106,35,0.4,55,0.5
306,clarity::user::read-only,get-protocol-active,18.92,0.04,113,65,0.7,65,0.5
705,clarity::user::public,swap-a-to-b,224.5,0.04,120,27,0.3,37,0.3
305,clarity::user::read-only,check-is-vault-active,71.26,0.04,112,64,0.7,64,0.5
472,clarity::user::read-only,one,1.57,0.04,104,46,0.5,46,0.4
539,clarity::user::private,collect,119.05,0.04,22,2,0.0,2,0.0
710,clarity::user::private,burn-internal,5.79,0.04,16,8,0.1,8,0.1
32,stacks_common::util::hash::Hash20,json_deserialize,0.04,0.04,8377,8377,93.1,0,0.0
178,clarity::user::read-only,get-provider,133.23,0.04,98,94,1.0,98,0.8
304,clarity::user::read-only,get-protocol,26.95,0.04,115,57,0.6,57,0.5
466,clarity::user::read-only,slice,0.61,0.04,138,23,0.3,23,0.2
708,clarity::user::read-only,get-reserves-quote,115.38,0.04,125,42,0.5,77,0.6
782,clarity::user::public,swap-b-to-a,214.48,0.04,94,33,0.4,44,0.4
386,clarity::user::read-only,get-oracle-resilient,234.78,0.04,106,35,0.4,55,0.5
470,clarity::user::private,calc-pnl-short,25.32,0.04,12,12,0.1,12,0.1
303,clarity::user::read-only,check-is-protocol,20.78,0.04,100,50,0.6,50,0.4
307,clarity::user::read-only,get-vault-active,3.93,0.04,112,64,0.7,64,0.5
391,clarity::user::read-only,check-pool-status,63.01,0.04,106,35,0.4,55,0.5
485,clarity::user::read-only,get-contract-can-burn-by-qualified-name,18.65,0.04,97,57,0.6,85,0.7
853,clarity::user::private,filter-out-values-eq-to-helper-value,0.1,0.04,12,2,0.0,2,0.0
389,clarity::user::read-only,is-blocklisted-or-default,77.76,0.04,106,35,0.4,55,0.5
518,clarity::vm::database::key_value_wrapper::RollbackWrapper,has_metadata_entry,3.62,0.04,150,13,0.1,13,0.1
476,clarity::user::read-only,MINUS,0.52,0.03,115,23,0.3,23,0.2
260,clarity::user::public,set-token-reserve,47.96,0.03,83,38,0.4,42,0.4
523,clarity::vm::database::clarity_db::ClarityDatabase,set_contract_data_size,0.37,0.03,13,13,0.1,13,0.1
673,clarity::user::private,calculate-total-isolated-debt,452.22,0.03,4,4,0.0,4,0.0
215,clarity::user::read-only,check-caller-allowed,12.12,0.03,99,38,0.4,40,0.3
766,clarity::user::private,update-user-state-on-repay,19.55,0.03,7,7,0.1,7,0.1
487,clarity::user::private,calculate-midpoint-offset,0.14,0.03,11,11,0.1,11,0.1
489,clarity::user::private,calc-pnl-long,17.68,0.03,11,11,0.1,11,0.1
528,clarity::user::private,next-position-id,1.91,0.03,23,23,0.3,23,0.2
675,clarity::user::read-only,convert-to-fixed-8,1.73,0.03,102,11,0.1,11,0.1
754,clarity::user::private,decimals-to-fixed,1.77,0.03,4,2,0.0,2,0.0
855,clarity::user::private,filter-out-values-contained-in-helper-list,0.57,0.03,10,1,0.0,1,0.0
219,clarity::user::read-only,get-check-delegation,53.3,0.03,74,38,0.4,40,0.3
311,clarity::user::read-only,get-asset,20.28,0.03,81,57,0.6,57,0.5
337,clarity::user::read-only,parse-vaa,813.24,0.03,85,77,0.9,78,0.7
477,clarity::user::read-only,PLUS,0.42,0.03,92,23,0.3,23,0.2
630,clarity::user::private,update-cumulative-index,72.34,0.03,12,11,0.1,12,0.1
650,clarity::user::read-only,is-lending-pool,18.05,0.03,105,25,0.3,25,0.2
960,clarity::builtin,secp256k1-verify,0.87,0.03,1,1,0.0,1,0.0
265,clarity::user::read-only,get-approved-wrapped-or-fail,27.18,0.03,82,37,0.4,41,0.3
543,clarity::user::read-only,get-balance,106.53,0.03,63,51,0.6,51,0.4
649,clarity::user::private,cumulate-balance-internal,160.95,0.03,14,14,0.2,14,0.1
653,clarity::user::read-only,taylor-6,35.43,0.03,70,26,0.3,26,0.2
771,clarity::user::private,remove-item-id,0.17,0.03,25,1,0.0,1,0.0
952,clarity::user::private,dyc74376,135.22,0.03,6,3,0.0,6,0.1
310,clarity::user::read-only,check-is-asset,21.08,0.03,81,57,0.6,57,0.5
850,clarity::user::private,do-get-current-cycle,0.25,0.03,4,4,0.0,4,0.0
765,clarity::user::private,update-reserve-state-on-repay,15.5,0.03,7,7,0.1,7,0.1
316,clarity::user::read-only,check-is-contract,23.14,0.03,74,55,0.6,55,0.5
720,clarity::user::private,trnsfr,10.41,0.03,8,8,0.1,8,0.1
787,clarity::user::private,pow-fixed,6.94,0.03,6,1,0.0,1,0.0
309,clarity::user::read-only,get-transfer-active,12.28,0.03,50,50,0.6,50,0.4
382,clarity::user::read-only,get-x-given-y,69.14,0.03,67,26,0.3,38,0.3
494,clarity::user::read-only,find-D-next,5.76,0.03,74,25,0.3,25,0.2
652,clarity::user::read-only,calculate-compounded-interest,82.92,0.03,69,25,0.3,25,0.2
769,clarity::user::private,reduce-isolated-mode-debt,42.26,0.03,7,7,0.1,7,0.1
793,clarity::user::private,exp-pos,3.56,0.02,6,1,0.0,1,0.0
878,clarity::user::private,fm1eea85,100.92,0.02,5,5,0.1,5,0.0
324,clarity::user::read-only,get-minting-enabled,16.61,0.02,46,27,0.3,27,0.2
678,clarity::user::read-only,mul-to-fixed-precision,67.27,0.02,81,11,0.1,11,0.1
872,clarity::user::private,get-balance-of,1.74,0.02,14,2,0.0,2,0.0
213,clarity::user::read-only,get-token-names-from-id,49.07,0.02,62,59,0.7,62,0.5
272,clarity::user::public,burn,129.87,0.02,43,39,0.4,43,0.4
314,clarity::user::read-only,check-is-trading-active,31.13,0.02,55,55,0.6,55,0.5
473,clarity::user::read-only,to-amount,0.53,0.02,70,35,0.4,35,0.3
602,clarity::user::private,jb46e29e,679.14,0.02,5,5,0.1,5,0.0
