stacks_tx_id,tx_hash,synthetic_block_id,stacks_block_height,duration_ms,clarity_runtime,clarity_read_count,clarity_read_length,clarity_write_count,clarity_write_length
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24186,7306278,836.165,141919879,5468,10067623,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24149,7306224,834.42,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24136,7306224,833.364,143382074,5595,10346428,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24179,7306278,832.257,141919879,5468,10067623,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24214,7306215,831.493,143007670,5545,10376463,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24165,7306299,831.134,143941213,5599,10524808,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24224,7306215,830.537,143007670,5545,10376463,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24219,7306215,830.422,143007670,5545,10376463,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24148,7306224,830.087,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24144,7306224,829.958,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24135,7306224,829.761,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24145,7306224,829.446,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24142,7306224,828.969,143382074,5595,10346428,97,10370
30716,695be269b728d5d55e07191115d513658a05dd97e266e59506cc38e3f733c11a,24218,7306215,828.793,143007670,5545,10376463,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24159,7306299,828.242,143941213,5599,10524808,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24160,7306299,827.467,143941213,5599,10524808,97,10370
30573,bd001e976f03206f10e6404abe289f73e8a3c4da8db5ac7d035763c0bee65171,24180,7306278,827.272,141919879,5468,10067623,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24153,7306299,827.15,143941213,5599,10524808,97,10370
30439,ac4eaf264a66347202d171f77b1e88dde72e1aff48000e83b343ef62e15e235a,24154,7306299,826.628,143941213,5599,10524808,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24137,7306224,826.163,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24147,7306224,823.903,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24143,7306224,823.246,143382074,5595,10346428,97,10370
30692,9728154c1239b04662827d03388ded4608eb53f42f24f36c7a0c9f05d5478a23,24141,7306224,822.372,143382074,5595,10346428,97,10370
