span_id,context,name,wall_ms,self_wall_ms,total_calls,distinct_blocks,pct_blocks,distinct_txs,pct_txs
1043,clarity::user::private,combine-elements,422.59,171.2,94272,167,1.1,169,0.5
1039,clarity::user::private,mul-div-down,345.21,168.51,53023,167,1.1,169,0.5
179,clarity::vm::callables::DefinedFunction,check_trait_expectations,154.21,154.21,110141,2433,16.2,3000,9.7
67,blockstack_lib::clarity_vm::clarity::ClarityTransactionConnection,with_clarity_db_readonly_owned,14987.8,150.55,92804,15000,100.0,30901,100.0
190,clarity::builtin,map,146636.99,149.98,12882,674,4.5,787,2.5
230,clarity::builtin,as-contract?,31983.91,147.54,46989,1167,7.8,1250,4.0
990,clarity::user::private,fold-swap-x-for-y-simple-multi,142835.33,145.12,53705,276,1.8,303,1.0
181,clarity::builtin,is-standard,662.99,144.34,198892,2127,14.2,2521,8.2
1037,clarity::user::private,mul-div-up,312.45,139.43,31037,167,1.1,169,0.5
273,clarity::builtin,ft-burn?,3109.37,139.28,44102,767,5.1,798,2.6
984,clarity::user::private,check-pool-validity,7173.51,135.68,74235,1165,7.8,1260,4.1
488,clarity::user::private,x-for-loop,4371.65,131.16,63360,65,0.4,65,0.2
128,clarity::builtin,var-set,2035.52,128.05,38134,5782,38.5,10207,33.0
351,clarity::builtin,index-of?,3733.25,123.19,91680,1158,7.7,1198,3.9
533,clarity::builtin,nft-get-owner?,13566.68,120.53,90927,1237,8.2,1285,4.2
157,clarity::builtin,pow,118.11,118.11,322601,814,5.4,972,3.1
983,clarity::user::private,fold-swap-y-for-x-simple-multi,28827.59,116.06,46292,277,1.8,295,1.0
422,clarity::user::private,y-for-loop,3508.03,105.69,51840,70,0.5,70,0.2
196,clarity::builtin,list,102.05,95.86,165433,2293,15.3,2665,8.6
431,clarity::user::private,fold-x-for-loop,1681.25,93.38,46080,116,0.8,119,0.4
103,stacks_bench::replay,"Segment: Index Commit",43752.2,92.67,15000,15000,100.0,0,0.0
365,clarity::user::private,parse-proof,1478.17,91.88,39260,54,0.4,54,0.2
567,clarity::user::private,fold-y-for-loop,1649.37,91.56,45312,109,0.7,116,0.4
232,clarity::builtin,to-int,88.8,88.8,193964,1945,13.0,2124,6.9
228,clarity::user::private,is-valid-pool,4712.2,85.99,45927,1335,8.9,1574,5.1
83,blockstack_lib::chainstate::stacks::index::marf::MarfTransaction,seal,824127.53,85.36,30000,15000,100.0,0,0.0
233,clarity::builtin,to-uint,81.03,81.03,193177,1970,13.1,2158,7.0
6,blockstack_lib::clarity_vm::database::marf::ReadOnlyMarfStore,get_data,7189.63,80.25,75000,15000,100.0,0,0.0
141,clarity::builtin,len,75.39,75.39,98453,2119,14.1,2427,7.9
206,clarity::builtin,mod,70.02,70.02,191479,557,3.7,667,2.2
165,clarity::builtin,is-some,64.72,64.72,96889,1942,12.9,2165,7.0
180,clarity::builtin,stx-transfer?,9964.51,59.8,32665,3319,22.1,4654,15.1
1036,clarity::user::private,calc-cumulative-debt,311.42,59.48,19634,167,1.1,169,0.5
986,clarity::user::read-only,get-liquidity-value,1960.29,55.01,188344,636,4.2,659,2.1
100,blockstack_lib::chainstate::nakamoto::NakamotoChainState,get_block_burn_view,105.23,52.79,15000,15000,100.0,0,0.0
78,clarity::vm::database::clarity_db::ClarityDatabase,fetch_entry,21661.58,52.27,15000,15000,100.0,0,0.0
1040,clarity::user::private,interpolate-rate,2656.14,50.86,11784,167,1.1,169,0.5
320,clarity::builtin,get-stacks-block-info?,394.22,49.82,3388,215,1.4,216,0.7
79,clarity::vm::database::clarity_db::ClarityDatabase,put_value,302.21,48.85,197414,15000,100.0,1782,5.8
1007,clarity::builtin,bit-and,48.03,48.03,128488,135,0.9,137,0.4
162,clarity::builtin,<,413.24,44.41,48403,1907,12.7,3711,12.0
231,clarity::user::read-only,get-bin-balances,8402.58,43.64,140586,1550,10.3,1661,5.4
1033,clarity::user::private,utilization,3927.57,41.01,12007,167,1.1,169,0.5
19,blockstack_lib::clarity_vm::database::marf::ReadOnlyMarfStore,get_contract_hash,8113.88,39.23,15000,15000,100.0,0,0.0
95,blockstack_lib::chainstate::stacks::index::file::TrieFile,store_trie_blob,145712.65,39.09,30000,15000,100.0,0,0.0
56,blockstack_lib::clarity_vm::clarity::ClarityBlockConnection,as_free_transaction,8054.57,38.65,30112,15000,100.0,0,0.0
47,blockstack_lib::chainstate::stacks::index::marf::MARF,insert_leaf,736.44,34.88,106461,15000,100.0,30901,100.0
75,blockstack_lib::clarity_vm::clarity::ClarityBlockConnection,as_transaction,25933.74,33.32,30448,15000,100.0,0,0.0
18,blockstack_lib::clarity_vm::database::marf::ReadOnlyMarfStore,get_metadata,8319.33,32.39,15000,15000,100.0,0,0.0
1047,clarity::user::private,calc-index-next,137.22,32.19,11784,167,1.1,169,0.5
1045,clarity::user::private,linear-interpolate,308.75,31.87,11784,167,1.1,169,0.5
1046,clarity::user::private,calc-multiplier-delta,257.05,31.86,11449,167,1.1,169,0.5
1030,clarity::user::private,unpack-u16,6677.66,31.23,23568,167,1.1,169,0.5
1041,clarity::user::private,resolve-and-interpolate,2564.76,29.95,11784,167,1.1,169,0.5
980,clarity::user::read-only,get-user-bins,5552.8,28.69,90777,1104,7.4,1136,3.7
1035,clarity::user::private,total-debt,1811.58,28.68,12042,167,1.1,169,0.5
97,blockstack_lib::chainstate::stacks::index::trie_sql,get_external_blobs_length,27.61,27.61,30000,15000,100.0,0,0.0
112,clarity::user::private,is-response-already-submitted,3466.28,27.6,2373,2165,14.4,2373,7.7
1042,clarity::user::private,zip,630.87,27.42,11784,167,1.1,169,0.5
981,clarity::user::read-only,get-total-supply,4220.76,27.29,90781,1107,7.4,1139,3.7
98,blockstack_lib::chainstate::stacks::index::trie_sql,write_external_trie_blob,16509.57,27.21,30000,15000,100.0,0,0.0
124,clarity::builtin,as-contract,71099.56,25.22,22858,4053,27.0,7042,22.8
1053,clarity::user::private,debt-preview,12320.2,24.87,7592,165,1.1,167,0.5
234,clarity::user::read-only,get-bin-price,14186.93,24.69,74235,1165,7.8,1260,4.1
73,stacks_bench::replay,"Segment: Finalize (merkle+seal)",489708.44,22.44,15000,15000,100.0,0,0.0
526,clarity::vm::database::sqlite::SqliteConnection,insert_metadata,21.08,21.08,183,11,0.1,14,0.0
1038,clarity::user::private,calc-utilization,243.78,20.58,12007,167,1.1,169,0.5
42,blockstack_lib::chainstate::stacks::index::trie_sql,tx_lock_bhh_for_extension,20.54,20.54,30000,15000,100.0,0,0.0
119,clarity::builtin,not,20.38,20.38,58198,4726,31.5,7706,24.9
76,clarity::vm::database::clarity_db::ClarityDatabase,fetch_entry_unknown_descriptor,23760.32,19.84,15000,15000,100.0,0,0.0
90,blockstack_lib::clarity_vm::database::marf::PersistentWritableMarfStore,commit_to_processed_block,199020.37,19.41,15000,15000,100.0,0,0.0
200,clarity::builtin,secp256k1-recover?,48.17,19.26,839,67,0.4,67,0.2
35,blockstack_lib::chainstate::stacks::index::trie_sql,get_confirmed_block_identifier,18.46,18.46,30000,15000,100.0,0,0.0
271,clarity::user::private,mul-down,35.59,17.96,5451,116,0.8,142,0.5
50,clarity::vm::database::clarity_db::ClarityDatabase,lookup_variable_unknown_descriptor,4510.98,17.66,15000,15000,100.0,0,0.0
281,clarity::user::private,transfer!,379.02,17.29,2646,391,2.6,485,1.6
101,stacks_bench::replay,"Segment: Advance Chain Tip",426178.73,17.21,15000,15000,100.0,0,0.0
118,clarity::user::private,is-survey-blocked,1953.21,17.14,2373,2165,14.4,2373,7.7
65,stacks_bench::replay,Transaction,1567863.15,16.98,30901,15000,100.0,30901,100.0
1087,clarity::user::private,iter-active,199.81,16.97,9344,36,0.2,37,0.1
55,clarity::vm::database::clarity_db::ClarityDatabase,lookup_variable,1169.74,16.76,15000,15000,100.0,0,0.0
280,clarity::builtin,ft-get-supply,1577.99,16.73,11548,1222,8.1,1487,4.8
302,clarity::builtin,ft-get-balance,13805.03,16.51,12087,481,3.2,549,1.8
168,clarity::vm::variables,lookup_reserved_variable,1560.39,16.43,29292,4336,28.9,7817,25.3
274,clarity::vm::database::clarity_db::ClarityDatabase,load_ft,2587.15,16.33,44102,767,5.1,798,2.6
1259,clarity::user::private,is-logic-caller,239.34,15.02,5694,446,3.0,1898,6.1
113,clarity::user::private,get-response-by-id,3428.3,14.86,2373,2165,14.4,2373,7.7
1085,clarity::user::private,iter-population,92.44,14.79,9344,36,0.2,37,0.1
339,clarity::user::private,read-buff,36.83,13.73,3184,54,0.4,54,0.2
89,blockstack_lib::clarity_vm::clarity::ClarityBlockConnection,commit_to_block,199032.98,12.61,15000,15000,100.0,0,0.0
511,clarity::vm::analysis::analysis_db::AnalysisDatabase,execute,263.87,11.67,17,12,0.1,17,0.1
510,blockstack_lib::clarity_vm::clarity::ClarityTransactionConnection,with_analysis_db,276.02,11.51,36,17,0.1,22,0.1
51,clarity::vm::database::clarity_db::ClarityDatabase,load_variable,3323.58,11.46,15000,15000,100.0,0,0.0
133,clarity::user::private,get-response-count-by-survey-id,809.48,11.24,2373,2165,14.4,2373,7.7
1028,clarity::user::private,next-index,17725.42,11.15,11561,167,1.1,169,0.5
1029,clarity::user::private,interest-rate,14357.69,10.9,11784,167,1.1,169,0.5
402,clarity::vm::contexts::ExecutionState,evaluate_at_block,78098.95,9.88,4608,60,0.4,60,0.2
77,clarity::vm::database::clarity_db::ClarityDatabase,load_map,2078.91,9.66,15000,15000,100.0,0,0.0
